,index,Pictures,Label,Encoding,File_Path
899,29,"[[[ 0  0  5]
  [ 0  0  4]
  [ 4  3  8]
  ...
  [ 1  0  5]
  [ 1  0  7]
  [ 4  0 14]]

 [[ 2  1  6]
  [ 0  0  4]
  [ 1  1  3]
  ...
  [ 2  2  4]
  [ 1  0  7]
  [ 1  0  9]]

 [[ 3  3  5]
  [ 0  0  2]
  [ 0  0  0]
  ...
  [ 8  6  7]
  [ 1  0  5]
  [ 4  1 10]]

 ...

 [[ 3  0  0]
  [11 10  6]
  [12 11  7]
  ...
  [ 6  6  6]
  [ 0  0  0]
  [ 2  2  4]]

 [[ 3  0  0]
  [ 5  1  0]
  [ 1  0  0]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 6  6  8]]

 [[ 9  4  1]
  [ 9  5  2]
  [ 3  0  0]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 4  3  8]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0058.jpg
900,30,"[[[ 0  0 22]
  [14 17 36]
  [ 9 11 23]
  ...
  [ 9 12 19]
  [ 0  0 14]
  [ 2  7 26]]

 [[ 1  2 22]
  [ 3  2 18]
  [ 0  0  7]
  ...
  [13 17 20]
  [ 0  0 11]
  [ 2  8 22]]

 [[18 14 29]
  [13 10 21]
  [10  6  7]
  ...
  [19 21 18]
  [ 0  0  5]
  [ 4  8 17]]

 ...

 [[ 0  0 12]
  [ 0  0  9]
  [ 5  5  5]
  ...
  [22 19 10]
  [ 4  3  1]
  [ 1  1  3]]

 [[ 0  0 15]
  [ 5  5 17]
  [10 10 12]
  ...
  [17 13 10]
  [ 7  5  8]
  [ 1  0  8]]

 [[ 0  1 19]
  [ 7  7 19]
  [ 0  0  4]
  ...
  [ 9  5  4]
  [ 5  2  9]
  [ 0  0  9]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0099.jpg
901,31,"[[[ 4  0 12]
  [ 4  0 12]
  [ 1  0  9]
  ...
  [ 1  0  7]
  [ 1  0  9]
  [ 5  0 13]]

 [[ 6  0 12]
  [ 5  0  9]
  [ 3  0  9]
  ...
  [ 3  2  8]
  [ 6  3 12]
  [ 5  2 11]]

 [[ 2  0  6]
  [ 1  0  4]
  [ 5  3  6]
  ...
  [10 10 10]
  [ 5  5  7]
  [ 1  0  4]]

 ...

 [[13  6 24]
  [ 1  0  9]
  [ 0  1  0]
  ...
  [17 13  1]
  [ 4  0  0]
  [ 4  0  0]]

 [[ 5  0 21]
  [ 1  0 14]
  [ 3  2  7]
  ...
  [22 15  9]
  [ 4  0  0]
  [ 4  0  4]]

 [[ 4  0 21]
  [15  7 28]
  [ 0  0  7]
  ...
  [ 6  0  0]
  [10  1  6]
  [ 7  0  6]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0066.jpg
902,32,"[[[ 4  2  7]
  [ 4  2  7]
  [ 9  7 10]
  ...
  [ 0  1  0]
  [ 0  0  5]
  [ 0  0  7]]

 [[ 1  0  4]
  [ 1  0  2]
  [ 1  0  2]
  ...
  [ 7  7  5]
  [12 11 16]
  [10  9 17]]

 [[ 9  9 11]
  [ 4  4  4]
  [ 2  2  2]
  ...
  [ 1  0  0]
  [ 0  0  4]
  [ 1  0  6]]

 ...

 [[ 1  0  0]
  [44 43 39]
  [43 42 37]
  ...
  [23 18 14]
  [ 6  2  3]
  [ 7  2  8]]

 [[ 0  0  4]
  [17 16 21]
  [ 1  1  3]
  ...
  [ 0  0  0]
  [ 1  2  7]
  [ 0  0  9]]

 [[ 0  0  7]
  [ 6  5 13]
  [ 0  0  5]
  ...
  [ 0  4  5]
  [ 7 11 20]
  [ 0  0 12]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0072.jpg
903,33,"[[[ 0  0  9]
  [ 0  0  5]
  [ 5  5  5]
  ...
  [ 8  7 13]
  [ 0  0 11]
  [ 0  0 14]]

 [[14 13 19]
  [ 5  5  7]
  [ 0  1  0]
  ...
  [ 5  5  7]
  [ 2  1  9]
  [ 7  5 18]]

 [[ 5  5  5]
  [ 0  1  0]
  [ 3  5  0]
  ...
  [ 0  1  0]
  [ 0  0  4]
  [ 7  6 14]]

 ...

 [[ 0  1  3]
  [ 1  3  0]
  [22 26 12]
  ...
  [ 3  0  0]
  [ 3  0  0]
  [ 9  4  8]]

 [[ 0  0  7]
  [ 0  0  4]
  [11 14  7]
  ...
  [11  8  0]
  [ 5  1  0]
  [ 3  0  2]]

 [[ 7  7 19]
  [ 7  7 15]
  [ 0  1  0]
  ...
  [ 4  0  0]
  [19 13 13]
  [ 4  0  2]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0112.jpg
904,34,"[[[ 6  0 10]
  [ 4  0  6]
  [ 3  0  5]
  ...
  [ 3  0 13]
  [10  7 26]
  [ 0  0 19]]

 [[ 4  0  6]
  [ 5  0  7]
  [ 5  0  6]
  ...
  [ 1  0  7]
  [ 4  2 16]
  [ 0  0 16]]

 [[ 3  0  5]
  [ 5  0  6]
  [11  6 12]
  ...
  [ 1  0  2]
  [ 1  0  8]
  [ 0  0 11]]

 ...

 [[ 0  2  2]
  [ 0  6  6]
  [10 16 14]
  ...
  [ 6  3  0]
  [ 3  0  0]
  [ 4  0  6]]

 [[ 1  6  9]
  [ 2  8  8]
  [ 6 12 10]
  ...
  [11  8  3]
  [ 3  0  0]
  [ 3  0  4]]

 [[ 0  4  7]
  [ 0  2  2]
  [ 0  2  0]
  ...
  [ 3  0  0]
  [10  6  7]
  [12  7 13]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0106.jpg
905,35,"[[[ 5  0  7]
  [ 3  0  5]
  [ 3  0  4]
  ...
  [ 0  0  9]
  [ 0  0 11]
  [ 2  4 17]]

 [[ 1  0  5]
  [ 1  0  4]
  [ 2  0  5]
  ...
  [ 7  6 12]
  [ 1  1 11]
  [ 0  0  9]]

 [[ 1  0  4]
  [ 4  2  7]
  [11  9 12]
  ...
  [ 7  7  7]
  [ 4  5  9]
  [ 0  1  4]]

 ...

 [[ 3  0  0]
  [18 15 10]
  [13  9  0]
  ...
  [ 6  0  0]
  [ 8  9 11]
  [ 6 11 17]]

 [[15 10 14]
  [ 3  0  0]
  [14 10  1]
  ...
  [ 6  0  0]
  [ 0  0  7]
  [ 0  0 12]]

 [[ 3  0  4]
  [ 8  4  5]
  [ 8  3  0]
  ...
  [17  8 13]
  [ 4  4 16]
  [ 0  0 16]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0107.jpg
906,36,"[[[ 0  0 15]
  [ 0  1 13]
  [ 0  0  5]
  ...
  [ 4  0  8]
  [ 3  0 12]
  [12  4 25]]

 [[ 0  1 13]
  [ 3  6 13]
  [ 4  5  7]
  ...
  [ 3  0  2]
  [ 3  0  9]
  [ 6  0 15]]

 [[ 0  0  5]
  [ 6  7  9]
  [11 14  7]
  ...
  [23 18 14]
  [23 17 19]
  [12  5 12]]

 ...

 [[ 0  0 11]
  [ 3  3 11]
  [ 5  5  7]
  ...
  [ 1  1  0]
  [ 4  4  2]
  [ 2  2  0]]

 [[ 0  0 18]
  [ 1  0 18]
  [ 0  0 12]
  ...
  [ 2  1  7]
  [ 0  0  7]
  [ 0  0  7]]

 [[ 1  1 27]
  [ 0  0 20]
  [ 0  0 14]
  ...
  [ 5  5 17]
  [ 0  0 12]
  [ 0  0 11]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0113.jpg
907,37,"[[[12  6  8]
  [ 3  0  0]
  [ 6  2  3]
  ...
  [ 1  0  2]
  [ 3  1  4]
  [ 8  6 11]]

 [[ 5  1  2]
  [ 3  0  0]
  [ 3  1  2]
  ...
  [ 1  0  0]
  [ 1  0  2]
  [ 2  0  5]]

 [[ 7  3  4]
  [ 1  0  0]
  [10  8  9]
  ...
  [ 2  2  2]
  [ 0  0  2]
  [ 2  0  5]]

 ...

 [[ 4  9 12]
  [ 0  2  0]
  [18 25 17]
  ...
  [ 8  8  8]
  [ 3  2  7]
  [ 1  0  5]]

 [[ 0  5  9]
  [ 0  2  2]
  [13 20 13]
  ...
  [ 5  5  7]
  [ 1  0  5]
  [ 1  0  6]]

 [[ 3 11 14]
  [ 0  1  4]
  [ 7 13  9]
  ...
  [ 0  0  2]
  [ 0  0  5]
  [ 2  1  7]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0073.jpg
908,38,"[[[ 6  8  7]
  [ 0  4  3]
  [ 2  6  5]
  ...
  [10 11 13]
  [ 0  0  5]
  [ 9  9 19]]

 [[ 0  1  0]
  [ 1  5  4]
  [ 1  7  5]
  ...
  [ 0  1  0]
  [ 4  5 10]
  [ 4  3 11]]

 [[ 0  2  0]
  [14 20 16]
  [14 20 16]
  ...
  [21 23 20]
  [ 4  4  6]
  [ 0  0  5]]

 ...

 [[ 3  0  5]
  [17 15 18]
  [ 0  2  0]
  ...
  [ 3  5  4]
  [ 2  3  8]
  [ 1  1 11]]

 [[ 6  0 12]
  [13  5 20]
  [ 0  0  5]
  ...
  [ 0  1  3]
  [ 0  0  7]
  [ 0  0 11]]

 [[22  8 33]
  [ 6  0 14]
  [20 16 30]
  ...
  [ 0  0  2]
  [ 0  0  8]
  [ 2  2 14]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0067.jpg
909,39,"[[[ 1  0  0]
  [11 10  8]
  [ 1  0  0]
  ...
  [ 9  7 12]
  [ 6  4  7]
  [ 1  0  2]]

 [[ 1  0  0]
  [ 5  4  2]
  [ 1  0  0]
  ...
  [ 1  0  2]
  [ 2  0  3]
  [ 1  0  2]]

 [[ 2  1  0]
  [ 1  0  0]
  [13 12 10]
  ...
  [ 5  3  4]
  [ 1  0  0]
  [ 9  7  8]]

 ...

 [[ 0  0  0]
  [ 0  0  0]
  [10 10  8]
  ...
  [17  8  3]
  [ 1  0  2]
  [ 7 10 17]]

 [[ 0  0  5]
  [ 2  1  7]
  [ 8  7 12]
  ...
  [15  6  7]
  [ 0  0  7]
  [ 5  7 20]]

 [[ 0  0  9]
  [ 5  4 12]
  [ 0  0  5]
  ...
  [17  8 13]
  [ 0  0 11]
  [ 3  5 20]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0098.jpg
910,40,"[[[ 0  1  0]
  [ 0  1  0]
  [ 0  1  0]
  ...
  [ 4  0 15]
  [12  7 30]
  [ 2  0 24]]

 [[ 3  4  0]
  [ 4  5  0]
  [ 5  6  1]
  ...
  [ 2  0 10]
  [10  5 25]
  [ 3  0 21]]

 [[ 0  0  0]
  [ 5  6  1]
  [10 11  6]
  ...
  [ 1  0  4]
  [ 6  2 16]
  [ 1  0 14]]

 ...

 [[ 0  0  4]
  [ 6  6  8]
  [10 10 10]
  ...
  [14  6  4]
  [ 4  5  9]
  [ 1  5 14]]

 [[ 0  1  5]
  [ 7  8 10]
  [ 6  8  7]
  ...
  [12  3  8]
  [ 3  3 13]
  [ 0  0 14]]

 [[ 2  3  7]
  [ 5  6  8]
  [ 0  1  0]
  ...
  [ 6  0  4]
  [12 11 25]
  [ 2  5 24]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0014.jpg
911,41,"[[[ 4  2 24]
  [ 0  0 17]
  [ 3  3 13]
  ...
  [ 0  1 13]
  [ 0  0 16]
  [ 4  5 26]]

 [[ 3  2 20]
  [ 0  0 13]
  [ 5  6 11]
  ...
  [ 2  5 12]
  [ 0  0 13]
  [ 0  0 18]]

 [[ 1  1 13]
  [ 0  0  5]
  [ 8 10  9]
  ...
  [ 7  9  8]
  [ 5  5 13]
  [ 1  1 13]]

 ...

 [[ 7  8 12]
  [ 4  6  5]
  [20 21 13]
  ...
  [ 2  4  0]
  [ 0  4  7]
  [ 3  6 15]]

 [[ 0  0  9]
  [ 1  2  7]
  [17 17 17]
  ...
  [ 0  0  2]
  [ 2  5 14]
  [ 2  4 19]]

 [[ 1  0 14]
  [ 2  2 12]
  [ 0  0  2]
  ...
  [ 0  0  4]
  [15 17 30]
  [ 0  0 18]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0028.jpg
912,42,"[[[17 16 21]
  [ 1  0  5]
  [ 0  0  4]
  ...
  [ 1  0  2]
  [ 7  3  4]
  [10  6  7]]

 [[ 0  0  4]
  [ 4  3  8]
  [ 0  0  4]
  ...
  [ 2  0  3]
  [ 1  0  2]
  [10  6  7]]

 [[ 0  1  6]
  [69 70 75]
  [83 84 89]
  ...
  [64 63 68]
  [ 7  5  8]
  [ 6  4  7]]

 ...

 [[ 0  0  4]
  [ 0  0  4]
  [ 0  0  2]
  ...
  [ 2  4  1]
  [ 0  0  4]
  [ 2  5 12]]

 [[ 7  7 19]
  [ 3  3 13]
  [ 3  3 13]
  ...
  [ 0  0  4]
  [ 0  0  9]
  [ 1  3 16]]

 [[ 0  0 14]
  [ 0  0 14]
  [ 1  0 14]
  ...
  [ 3  3 11]
  [ 0  2 15]
  [ 0  0 15]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0029.jpg
913,43,"[[[ 0  0 11]
  [ 4  2 15]
  [ 0  0  9]
  ...
  [10  9 17]
  [ 9  6 23]
  [ 4  1 22]]

 [[ 2  0 11]
  [ 5  4 12]
  [ 2  1  7]
  ...
  [ 2  1  7]
  [ 1  0 12]
  [ 0  0 16]]

 [[ 6  5 10]
  [ 7  7  9]
  [10 10 12]
  ...
  [ 5  5  5]
  [ 1  0  8]
  [ 0  0 11]]

 ...

 [[ 0  0  4]
  [ 7  8 10]
  [17 19 16]
  ...
  [12 11  6]
  [ 3  1  6]
  [ 8  5 14]]

 [[ 0  0  9]
  [ 8  8 16]
  [ 8  9 13]
  ...
  [ 6  4  5]
  [ 3  0  9]
  [ 3  0 14]]

 [[ 5  5 17]
  [10 10 20]
  [ 0  0  7]
  ...
  [ 2  0  5]
  [12  8 22]
  [ 1  0 14]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0015.jpg
914,44,"[[[ 0  0 18]
  [ 3  2 16]
  [ 1  0  6]
  ...
  [ 0  1 10]
  [ 0  0 16]
  [ 0  3 23]]

 [[ 2  1 17]
  [ 3  3 15]
  [ 0  0  2]
  ...
  [ 0  4 10]
  [ 0  0 12]
  [ 0  6 22]]

 [[ 5  3 14]
  [ 3  2  8]
  [ 7  6  2]
  ...
  [ 2  6  7]
  [ 0  4 10]
  [ 0  1 13]]

 ...

 [[ 6  4 18]
  [ 7  5 16]
  [18 18 18]
  ...
  [ 3  0  0]
  [ 3  0  5]
  [ 1  0  9]]

 [[ 0  0 14]
  [ 3  1 12]
  [16 16 18]
  ...
  [ 7  3  2]
  [ 8  3 10]
  [ 6  2 16]]

 [[ 5  2 19]
  [ 6  4 17]
  [ 2  2  4]
  ...
  [ 6  2  1]
  [17 11 21]
  [ 1  0 11]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0001.jpg
915,45,"[[[ 0  0 14]
  [ 0  0 11]
  [ 8  7 13]
  ...
  [ 5  5  5]
  [ 0  0  5]
  [ 0  0  9]]

 [[ 7  5 18]
  [ 2  1  9]
  [ 5  5  7]
  ...
  [ 0  1  0]
  [ 5  5  7]
  [14 13 19]]

 [[ 7  6 14]
  [ 0  0  4]
  [ 0  1  0]
  ...
  [ 3  5  0]
  [ 0  1  0]
  [ 5  5  5]]

 ...

 [[ 9  4  8]
  [ 3  0  0]
  [ 3  0  0]
  ...
  [22 26 12]
  [ 1  3  0]
  [ 0  1  3]]

 [[ 3  0  2]
  [ 5  1  0]
  [11  8  0]
  ...
  [11 14  7]
  [ 0  0  4]
  [ 0  0  7]]

 [[ 4  0  2]
  [19 13 13]
  [ 4  0  0]
  ...
  [ 0  1  0]
  [ 7  7 15]
  [ 7  7 19]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0017.jpg
916,46,"[[[ 1  0  2]
  [ 6  4  7]
  [ 9  7 12]
  ...
  [ 1  0  0]
  [11 10  8]
  [ 1  0  0]]

 [[ 1  0  2]
  [ 2  0  3]
  [ 1  0  2]
  ...
  [ 1  0  0]
  [ 5  4  2]
  [ 1  0  0]]

 [[ 9  7  8]
  [ 1  0  0]
  [ 5  3  4]
  ...
  [13 12 10]
  [ 1  0  0]
  [ 2  1  0]]

 ...

 [[ 7 10 17]
  [ 1  0  2]
  [17  8  3]
  ...
  [ 9 11  8]
  [ 0  1  0]
  [ 0  1  0]]

 [[ 5  7 20]
  [ 0  0  7]
  [15  6  7]
  ...
  [ 7  8 12]
  [ 0  2  7]
  [ 0  0  5]]

 [[ 3  5 20]
  [ 0  0 11]
  [17  8 13]
  ...
  [ 0  0  5]
  [ 2  5 12]
  [ 0  0  9]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0003.jpg
917,47,"[[[ 4  6 19]
  [ 7  9 21]
  [ 4  4 14]
  ...
  [ 3  5 17]
  [ 0  2 15]
  [ 0  0 15]]

 [[ 0  0  9]
  [ 0  1  8]
  [ 3  4  9]
  ...
  [ 0  1  8]
  [ 0  1 13]
  [ 2  4 16]]

 [[ 0  2  5]
  [ 0  1  2]
  [ 7  8 10]
  ...
  [ 0  0  2]
  [ 0  0  5]
  [ 6  7 12]]

 ...

 [[ 8  6 20]
  [ 0  0  9]
  [12 12 14]
  ...
  [ 2  7  3]
  [ 1  6 10]
  [ 0  4 13]]

 [[15 12 29]
  [ 0  0  9]
  [17 16 21]
  ...
  [ 4  8  7]
  [ 1  6 10]
  [ 0  0  9]]

 [[ 8  5 22]
  [ 0  0 11]
  [11 10 15]
  ...
  [ 0  1  0]
  [ 1  6 12]
  [ 2  6 17]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0002.jpg
918,48,"[[[ 0  0 11]
  [ 0  2  8]
  [ 4  8  9]
  ...
  [ 0  1 10]
  [ 0  2 14]
  [ 0  0 11]]

 [[ 5  9 18]
  [ 2  5 10]
  [ 0  2  0]
  ...
  [ 3  6 11]
  [ 0  1  8]
  [ 0  3 12]]

 [[ 3  7 10]
  [ 0  1  0]
  [ 0  2  0]
  ...
  [ 6 11  7]
  [ 0  1  2]
  [ 0  4  7]]

 ...

 [[ 0  0  7]
  [ 0  2  5]
  [ 6 11  5]
  ...
  [12 13 15]
  [ 0  0  5]
  [ 1  1  9]]

 [[ 0  2  8]
  [ 4  9 12]
  [11 17 13]
  ...
  [ 7  8 12]
  [ 0  0  7]
  [ 0  0  9]]

 [[ 0  0  9]
  [ 0  1  5]
  [ 0  2  0]
  ...
  [ 3  4  9]
  [ 1  1  9]
  [ 1  1 11]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0016.jpg
919,49,"[[[ 5  0 11]
  [ 3  0  7]
  [ 3  0  7]
  ...
  [ 0  0  7]
  [ 0  0  9]
  [ 3  6 15]]

 [[ 1  0  7]
  [ 1  0  7]
  [ 2  0  6]
  ...
  [ 8  7 12]
  [ 2  3  8]
  [ 0  0  5]]

 [[ 1  0  7]
  [ 4  1  8]
  [11  9 14]
  ...
  [ 8  8  6]
  [ 5  7  6]
  [ 0  1  0]]

 ...

 [[ 3  0  0]
  [20 17 12]
  [15 11  0]
  ...
  [ 4  0  0]
  [ 9 13 16]
  [ 7 14 22]]

 [[18 13 17]
  [ 3  0  0]
  [15 11  2]
  ...
  [ 3  0  0]
  [ 0  0  9]
  [ 0  4 17]]

 [[ 3  0  4]
  [10  6  7]
  [ 9  4  0]
  ...
  [18 13 19]
  [ 5  9 21]
  [ 0  0 18]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0012.jpg
920,50,"[[[ 2  8  4]
  [ 0  4  0]
  [ 7 12  8]
  ...
  [ 2  1  0]
  [11  9 10]
  [ 1  0  0]]

 [[ 0  3  0]
  [ 0  2  0]
  [ 4  9  5]
  ...
  [ 1  0  0]
  [ 9  7  8]
  [ 4  2  5]]

 [[ 1  7  5]
  [ 0  2  0]
  [ 9 13 12]
  ...
  [ 1  0  0]
  [ 2  0  1]
  [ 1  0  2]]

 ...

 [[ 1  4  9]
  [ 0  2  7]
  [11 15 18]
  ...
  [15 10  7]
  [ 3  0  5]
  [19 13 25]]

 [[ 3  6 11]
  [ 1  4  9]
  [10 14 17]
  ...
  [20 14 14]
  [ 3  0  5]
  [ 3  0 11]]

 [[ 0  0  5]
  [ 0  0  5]
  [ 2  6  7]
  ...
  [ 4  0  0]
  [12  6 16]
  [12  6 20]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0006.jpg
921,51,"[[[ 2  5 14]
  [ 3  6 15]
  [ 0  0  7]
  ...
  [ 1  4 11]
  [ 0  4 16]
  [ 0  2 16]]

 [[ 0  0  7]
  [ 0  1  6]
  [ 2  3  8]
  ...
  [ 0  3  6]
  [ 2  6 15]
  [ 6 10 22]]

 [[ 0  2  3]
  [ 0  4  5]
  [10 12 11]
  ...
  [ 4  6  3]
  [ 0  1  4]
  [ 0  2  9]]

 ...

 [[ 1  0  2]
  [ 7  5  6]
  [ 7  7  5]
  ...
  [ 5  7  6]
  [ 0  0  7]
  [ 0  0 11]]

 [[ 1  0  4]
  [10  8 11]
  [ 4  4  2]
  ...
  [11 11 13]
  [ 1  0 10]
  [ 1  0 13]]

 [[ 1  0  4]
  [ 9  7 10]
  [ 0  0  0]
  ...
  [ 0  0  2]
  [ 7  5 16]
  [ 5  3 17]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0007.jpg
922,52,"[[[14  6 17]
  [ 4  0  5]
  [ 8  4  5]
  ...
  [13 14  9]
  [ 2  1  0]
  [ 1  0  0]]

 [[ 8  0 11]
  [ 5  0  5]
  [ 7  3  4]
  ...
  [ 0  0  0]
  [13 12  8]
  [25 24 20]]

 [[10  3 11]
  [10  3 10]
  [12  8  7]
  ...
  [ 5  5  5]
  [ 1  0  0]
  [ 1  0  0]]

 ...

 [[ 0  0  2]
  [ 0  0  2]
  [ 5  7  6]
  ...
  [ 6  5  0]
  [ 2  1  0]
  [14 13  9]]

 [[ 0  1  5]
  [ 2  3  5]
  [12 14 13]
  ...
  [ 8  7  3]
  [ 2  1  0]
  [ 2  1  0]]

 [[ 2  3  7]
  [ 0  0  2]
  [ 0  1  0]
  ...
  [ 1  0  0]
  [16 15 13]
  [ 1  0  0]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0013.jpg
923,53,"[[[ 0  0  9]
  [ 0  2 11]
  [ 1  4 11]
  ...
  [ 8  5 16]
  [ 1  0 14]
  [ 1  0 18]]

 [[ 0  5  9]
  [ 0  3  7]
  [ 0  3  6]
  ...
  [ 3  0  7]
  [ 1  0 11]
  [ 2  0 15]]

 [[ 0  5  5]
  [ 0  1  0]
  [ 0  2  1]
  ...
  [ 4  2  3]
  [ 1  0  5]
  [ 8  5 16]]

 ...

 [[10  8 22]
  [ 1  0  7]
  [ 3  0  0]
  ...
  [22 18 19]
  [ 3  0  7]
  [ 1  0 11]]

 [[ 0  0 14]
  [ 1  0  9]
  [ 9  5  6]
  ...
  [21 16 23]
  [10  3 19]
  [ 6  1 21]]

 [[ 0  0 14]
  [ 7  4 15]
  [11  6 10]
  ...
  [ 3  0  9]
  [ 4  0 15]
  [ 7  2 25]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0039.jpg
924,54,"[[[ 4  0 10]
  [ 4  0  5]
  [11  5  7]
  ...
  [ 2  1  9]
  [ 0  0  7]
  [ 0  0  7]]

 [[10  4 14]
  [ 3  0  5]
  [ 4  0  0]
  ...
  [ 6  5 11]
  [ 0  0  5]
  [ 1  0  6]]

 [[ 5  0  9]
  [ 3  0  4]
  [ 4  0  0]
  ...
  [10 10 10]
  [ 0  0  2]
  [ 1  1  3]]

 ...

 [[ 1  0  7]
  [ 3  0  4]
  [ 4  0  0]
  ...
  [ 9 13 16]
  [ 0  5 11]
  [ 0  1 10]]

 [[ 1  0 12]
  [17 11 23]
  [22 16 20]
  ...
  [ 6  9 14]
  [ 0  5 11]
  [ 2  6 15]]

 [[ 3  0 16]
  [12  6 20]
  [ 4  0  4]
  ...
  [ 0  0  5]
  [ 0  0  9]
  [ 0  3 14]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0005.jpg
925,55,"[[[ 0  0 19]
  [ 7  8 26]
  [ 1  1 13]
  ...
  [ 3  0  5]
  [ 4  0  6]
  [ 6  0 10]]

 [[ 0  0 16]
  [ 3  2 16]
  [ 0  0  7]
  ...
  [ 5  0  6]
  [ 5  0  7]
  [ 4  0  6]]

 [[ 0  0 11]
  [ 0  0  8]
  [ 0  0  2]
  ...
  [11  6 12]
  [ 5  0  6]
  [ 3  0  5]]

 ...

 [[ 4  0  6]
  [ 3  0  0]
  [ 6  3  0]
  ...
  [13 15 14]
  [ 1  5  6]
  [ 0  1  2]]

 [[ 3  0  4]
  [ 3  0  0]
  [11  8  3]
  ...
  [ 9 11 10]
  [ 3  7  8]
  [ 2  6  9]]

 [[12  7 13]
  [10  6  7]
  [ 3  0  0]
  ...
  [ 0  1  0]
  [ 0  1  2]
  [ 0  4  7]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0011.jpg
926,56,"[[[ 0  0 14]
  [ 2  6 17]
  [ 4  8 11]
  ...
  [ 2  4  3]
  [ 8 12 11]
  [ 3  7  8]]

 [[ 0  0 12]
  [ 0  0  9]
  [ 0  1  4]
  ...
  [ 0  1  0]
  [ 0  1  0]
  [ 0  1  2]]

 [[ 8 10 22]
  [ 3  6 13]
  [ 3  5  4]
  ...
  [13 15 14]
  [ 3  7  8]
  [ 0  4  5]]

 ...

 [[ 4  4 14]
  [ 0  0  5]
  [ 5  0  0]
  ...
  [16 14 15]
  [ 1  0  2]
  [ 6  4  7]]

 [[ 0  0 12]
  [ 0  0  7]
  [ 8  2  4]
  ...
  [20 18 19]
  [ 4  2  5]
  [ 2  0  5]]

 [[ 0  0 11]
  [13 12 20]
  [ 4  0  0]
  ...
  [ 2  0  3]
  [ 1  0  4]
  [ 3  1  6]]]",leopards,12,/Users/vsingh/Projects/Image_Classification/20_categories_training/20_categories_training/leopards/leopards_0010.jpg
