,Encoding,image_size,red_ch_intensity,green_ch_intensity,blue_ch_intensity,gray_intensity,aspect_ratio,red_ch_std,green_ch_std,blue_ch_std,gray_std,red_ch_skew,green_ch_skew,blue_ch_skew,gray_skew,red_ch_kurt,green_ch_kurt,blue_ch_kurt,gray_kurt,low_contrast,bag_of_words_01,bag_of_words_02,bag_of_words_03,bag_of_words_04,bag_of_words_05,bag_of_words_06,bag_of_words_07,bag_of_words_08,bag_of_words_09,bag_of_words_10,bag_of_words_11,bag_of_words_12,bag_of_words_13,bag_of_words_14,bag_of_words_15,bag_of_words_16,bag_of_words_17,bag_of_words_18,bag_of_words_19,bag_of_words_20
779,10,203400,208.9537168141593,199.9758407079646,179.95737463126844,0.7860404234368675,0.7533333333333333,61.71084880972358,75.41743658340812,68.72380517998967,0.2800907206572222,-1.3606240919172994,-1.208219030042295,-0.8742911571541787,-1.2147405540906397,0.5150986123713923,-0.14281370683922834,-0.615744712382349,-0.0718768611513041,0,-0.2529329189310519,-0.2956802709056501,-0.2971412164365965,-0.16471348443586706,-0.3260565017619853,-0.21994498017385236,-0.12468169849232252,-0.31702418394209075,-0.3379594579215728,-0.38153574897341574,-0.18124274758278688,-0.3372835106859717,-0.27476790073626034,-0.2840404390215483,-0.33012819274727706,-0.31058403959296993,-0.12267931125972777,-0.18535412145355626,-0.3080014921415912,-0.22657613903851684
780,10,240300,127.81003745318353,121.08620474406992,30.843320848938827,0.4549353226114417,0.89,57.01856932231937,60.71660225766823,31.473535576037637,0.22206855806413897,0.24055247420659998,0.3706060436883586,2.067600494590688,0.35975759664711804,-0.5036018049606947,-0.7051949591702216,5.821528844558971,-0.6193518008612648,0,-0.31839303554220044,-0.13542670519773822,-0.24597110034571618,-0.24827173604570305,-0.19515739692071368,-0.24917723696008107,-0.1814007926873008,-0.3085567420385163,-0.18463661421460006,-0.08610701829149899,-0.21337662002806956,-0.2535741012900226,-0.12018520995472856,-0.2383997704191349,0.19650092559724966,-0.2936825026246368,-0.18081400619290894,-0.21680167839961573,-0.18962654531411507,-0.15087634555546098
781,10,185400,97.37161812297735,82.420857605178,69.88074433656958,0.33213236097468113,0.6866666666666666,50.31985772237883,53.888542368645155,45.92428323917232,0.20539407000033824,0.8112585756920938,0.7590340884922645,1.1096253074209712,0.7852056098590475,-0.3667002441345888,-0.6007228887843716,0.2902891425950034,-0.5249977882737813,1,-0.41658321045892327,-0.40662504716497366,-0.3483113325274769,-0.24827173604570305,-0.3155845733746836,-0.3251811046042757,-0.13499426107322768,-0.3339590677492397,-0.25278010030658793,0.016949515667309182,-0.22623016900618265,-0.38511745891222826,-0.39297819368684345,-0.4361760010295928,-0.0027641462087874768,-0.2936825026246368,-0.33196421301918,-0.19059538094456618,-0.3204620128602729,-0.17453253101891594
782,10,246600,85.364099756691,89.68819951338199,84.47512165450122,0.3466410407900387,0.9133333333333333,48.255804569773574,47.809189446608514,43.695364233754596,0.18570688274048602,0.682891416288479,0.6635825570954987,0.6938124637130318,0.6718330763060354,0.2460700682147876,0.24160501380244392,0.25858944170157905,0.24307499037057445,0,-0.49840835622285895,-0.08611791574914997,-0.15386489138213152,-0.49894649087521104,-0.03284250691753687,0.06653113633118884,-0.2020259178491111,-0.08840325254557999,-0.014277898984630374,-0.08610701829149899,-0.20052307104995648,0.00951261395438878,-0.19293000561662585,-0.0710506522102859,-0.13086312094123992,-0.01480714264714057,-0.09942543328645528,-0.16963034298052654,-0.03387003633059384,-0.06571407788702316
783,10,193500,188.63421705426356,98.42308527131783,57.10031007751938,0.4494650144459645,0.7166666666666667,51.51169974470408,39.33595539007656,31.590680843928034,0.15544960558120693,-1.5439391870248862,-0.3305774922822093,0.591817105595437,-0.7316753525761608,2.2089764541892887,0.4380423268122895,1.1546650699367742,0.691932937039482,1,-0.612963560292369,-0.40662504716497366,-0.18456696103665973,-0.317903612387233,0.05616888437452783,0.44655047455216185,0.03000674022125463,-0.1392079039670268,-0.23574422878359097,-0.2990905218063692,-0.05913403229071272,-0.4329514071384849,-0.3656988953136319,-0.6491657878408552,-0.10951329181916451,-0.06551175355213988,0.0866055904997245,-0.19059538094456618,-0.14601472279872915,-0.141413871370079
784,10,180000,114.74948333333333,115.91528333333333,96.06058333333333,0.4479844194640523,1.5,31.370207597863548,32.034483083385666,29.007642895043865,0.12312284799899442,-0.39646161739104757,-0.6288080869890086,-0.10860965159211783,-0.5726599312746703,0.5439097753255613,0.5515016693385562,1.2642378935368965,0.6022659166356159,1,-0.6620586477507303,-0.35731625771638537,-0.40971547183653334,-0.679989369363189,-0.1794495043397611,-0.17901982067313219,-0.13499426107322768,-0.31702418394209075,-0.3464773936830713,-0.28534965061186146,-0.17481597309373034,-0.4090344330253566,-0.46572298934874073,-0.573098006836833,-0.20202921801482462,-0.33593634504546954,-0.21569482315281766,-0.2115604189086058,-0.2643896696262053,-0.19818871648237088
785,10,214200,133.57183473389355,137.54096638655463,121.8685994397759,0.531637444131378,1.2605042016806722,48.57489316440615,49.367282423240724,51.27499666418694,0.19168959534857777,-0.37085910554240875,-0.47680233118456145,-0.053857131477099356,-0.4431172560060236,0.1567806324837271,0.05118872412047226,-0.31947619584195097,0.0808439342562206,0,-0.44931326876449756,-0.35731625771638537,-0.3892474254001812,-0.45716736507029304,-0.24228107466357146,-0.08547659895720038,-0.19171335526820596,-0.15614278777417578,-0.26981597182958494,-0.12732963187502225,-0.18766952207184343,-0.27749107540315093,-0.3566057958558948,-0.4818166696320062,-0.11662990152652299,-0.26833019717213713,-0.14011971973968212,-0.2115604189086058,-0.2643896696262053,-0.18399500520429793
786,10,183600,111.52988562091504,101.0925,73.82946078431372,0.3974305071254645,0.68,65.31746722853173,59.37990892779203,60.174174628264794,0.23559534198754697,0.22192307696571378,0.33253077459066094,0.8071303479128518,0.35977320017015835,-0.9575265021069699,-0.5576052545382062,-0.18253053495242622,-0.6137605019710519,0,-0.31839303554220044,-0.1847354946463265,-0.1231628217276033,0.05810851985702892,-0.3103486091810327,-0.2901023964608012,-0.19171335526820596,-0.31702418394209075,-0.2272262930220925,-0.18916355225030715,-0.25193726696240876,-0.3014080495162792,-0.256581701820786,-0.2840404390215483,-0.21626243742954157,-0.21762558626713782,-0.3203372740325438,-0.22728419738163555,-0.276850190344887,-0.20765119066775287
787,10,183600,160.13081699346407,147.0117156862745,91.71320261437909,0.5718137330257592,0.68,60.34097377133046,59.403298498876445,74.63750154010039,0.2352451534211486,0.023496562606762826,0.33957938920986214,1.0566053336253225,0.34691741607526994,-0.8386956124186065,-0.5423365177998876,-0.061912436556412764,-0.6050587390051132,0,0.17255783904141372,-0.13542670519773822,-0.3483113325274769,-0.37360911346045705,-0.25275300305087317,-0.18486627203037792,-0.2226510430109214,-0.25775209061706944,-0.2783339075910834,-0.3334426997926386,-0.18766952207184343,-0.12203074366781691,-0.27476790073626034,-0.3601082200255706,-0.3016617539178432,-0.2429778917196375,-0.28545645707263506,-0.19059538094456618,-0.3204620128602729,-0.20765119066775287
788,10,244800,98.19338235294117,97.21258578431373,92.50683823529411,0.3807126300269127,1.1029411764705883,55.104427203113346,54.87159847807615,53.655069176514694,0.21468061046215672,-0.08518745980992351,0.024985878554924217,0.111850358199321,0.005491057646657513,-0.9246167525753126,-0.8249281555414409,-0.7228899686279653,-0.8441253991142883,0,-0.13837771486154193,-0.2463714814570618,-0.2050350074730119,-0.06722885755772508,-0.1166179340159507,0.02560597683046867,-0.17108823010639568,-0.07993581064200551,-0.19315454997609854,-0.2372566014310843,-0.2390837179842957,-0.24161561423345845,-0.22930240344757452,-0.13190487701350373,-0.23761226655161696,-0.12466713294130576,-0.04710420784659222,-0.17487160247153646,-0.19585680567345592,-0.1887262422969889
789,10,166500,128.54446846846847,109.89992792792793,85.1952072072072,0.4395320879561915,0.6166666666666667,53.13499606040351,48.625751936048836,39.85661985666254,0.1911888626494119,-0.443591043243133,-0.2475597799598528,0.1956280122063946,-0.27185648580847516,-0.7440835718026251,-0.7400499962131195,-0.2705957051152845,-0.7479228725770777,1,-0.5475034436812204,-0.35731625771638537,-0.3278432860911248,-0.317903612387233,-0.19515739692071368,-0.03285853674198872,-0.20718219913956368,-0.3085567420385163,-0.3890670724905637,-0.2922200862091153,-0.2583640414514653,-0.3372835106859717,-0.38388509422910627,-0.3448946638247661,-0.26607870538105083,-0.25142866020380406,-0.16918706720627272,-0.2115604189086058,-0.2581594092668644,-0.23130737613120783
790,10,180000,66.12208333333334,70.36658333333334,49.91696666666667,0.26662827341830064,1.5,49.86354726310316,51.47917863880881,42.79513374359546,0.19704206405172198,0.9241857623065739,0.7102330586563553,1.3657867529329908,0.7953790884799662,0.44960844094223695,-0.10697544808691584,1.8311316318899502,0.1230499445503841,1,-0.5475034436812204,-0.2956802709056501,-0.21526903069118797,-0.48502011560690506,-0.21086528950166628,-0.2257914315310981,-0.19686963655865852,-0.28315441632779287,-0.14204693540710764,-0.13420006747227614,-0.24551049247335224,-0.2655325883465868,-0.047440414292831266,-0.3144675514231572,0.08263517027951416,-0.17537174384630508,-0.14011971973968212,-0.19583664043557608,-0.22077784711081933,-0.16507005683353396
791,10,248400,91.49584541062802,82.83617149758454,81.84013285024155,0.3317825012456191,1.0869565217391304,38.1617088373507,35.45518717907093,35.31602338474449,0.13669978175479777,0.9352786905810363,1.113976376955251,1.176611326636395,1.1923250586897194,2.6110605570032304,3.44870843604987,3.4712872408222717,3.798166729012679,0,-0.5802335019867947,-0.17240829728417942,0.12245373550862246,-0.526799241411823,-0.006662685949282549,0.16007435804712067,-0.12468169849232252,0.07247814362233503,0.1134911374378469,-0.20977485904206877,-0.15553564962656075,-0.0981137695546886,0.09804917703096333,-0.2840404390215483,-0.07393024328237217,0.044348236742025295,0.31914437023244924,-0.23776671636365534,0.20287985732435845,-0.14614510846276998
792,10,202500,93.3862962962963,95.79075555555555,67.75426666666667,0.36571912593754535,1.3333333333333333,57.2784112034044,57.98271985641631,53.8089061912548,0.22453216261785322,0.8638846577589859,0.7730804761818776,0.9739825729407281,0.8216719485119378,0.21198160093009966,0.05433272677677392,0.4049591210189316,0.11627947112848647,0,-0.6620586477507303,0.16042603149379134,-0.2664391467820683,-0.735694870436413,-0.07996618466039465,0.17761371211885787,-0.2535887307536368,0.0809455855259095,-0.24426216454508948,-0.3128313930008769,-0.21337662002806956,0.0812635362937737,-0.23839550290531167,-0.32968110762396163,-0.2304956568442585,0.08660207916285806,-0.21569482315281766,-0.23252545687264545,0.12811673301226825,-0.16507005683353396
793,10,246600,129.57424574209244,128.696399026764,101.25204379562044,0.4976635429082582,1.094890510948905,56.939999888711554,53.83837501729206,53.59807416518863,0.20987186632771224,0.35770578086158666,0.3092746092947077,0.6679646968019791,0.35277102225293294,-0.4545368655822992,-0.3849982448941742,0.1574719577271826,-0.3265092009195407,0,-0.5802335019867947,0.3823155840124385,-0.041290635982194714,-0.34575636292384504,0.0456969559872261,0.18930661483334935,-0.17624451139684824,0.19948977217595212,0.09645526591484993,-0.14107050306953,-0.1491088751375042,-0.002445873102175374,-0.07471971266604276,-0.025409983607872548,-0.12374651123388146,0.18801130097285668,0.03428436505986143,-0.19059538094456618,0.1218864726529274,-0.08937026335047811
794,10,223200,153.37557795698925,146.62157258064516,139.87825268817204,0.5787082563092978,0.8266666666666667,61.40060858174759,60.90287419899846,60.8758640411235,0.23880109233293226,-0.25252502243459113,-0.07673512118983719,0.12652407123503379,-0.10216598374938703,-0.4556231032138709,-0.42783914409711343,-0.39028897741899593,-0.42906677745899824,0,-0.4329482396117104,-0.2093898893706206,-0.1231628217276033,-0.429314614533681,-0.10091004143499811,-0.07963014759995463,0.02485045893080206,-0.18154511348489918,-0.1676007426916031,-0.16168180986129163,0.043694359534191846,-0.11007225661125275,-0.13837140887020288,-0.0710506522102859,-0.009880755916145947,-0.15847020687797198,-0.05291767733991034,0.008572479713810338,-0.23323836782950103,-0.12722016009200604
795,10,245700,103.45650793650793,112.8692673992674,112.20488400488401,0.43459276066939606,0.91,50.90267162943693,47.48028178171813,35.08782597571488,0.18469747672785497,-0.38041930093328785,-0.32107827371065817,0.26575335595431926,-0.3105566364546326,-0.6746941955669645,-0.7383658144741996,0.8693346854372126,-0.6762525911599653,1,0.09073269327747802,-0.036809126300561705,-0.06175868241854686,0.04418214458872292,0.2551355237332607,0.4407040231949161,0.17953889764437922,0.1148153531402074,0.06238352286885599,-0.017402662318960205,0.31361888807456634,-0.0981137695546886,-0.001974917004145452,-0.29925399522235274,-0.024113975330862885,0.16265899552035704,0.1796211023928144,0.03477877716885988,0.0845049104968823,0.04783561233756061
796,10,178200,148.30164983164983,130.96956228956228,103.65819865319865,0.520327378721859,1.5151515151515151,52.407640265717134,46.325829449878,43.67687509003558,0.18482671304143866,0.16303495134796922,0.4835621535413309,0.5012611644828688,0.4023489809275076,-0.56112801797808,-0.22550074616999405,0.0414326035332393,-0.3297280706103116,1,-0.5475034436812204,-0.08611791574914997,-0.25620512356389225,-0.41538823926537505,-0.2684608956318258,-0.23748433424558957,-0.09890029204005966,-0.18154511348489918,-0.17611867845310158,-0.14794093866678387,-0.14268210064844766,-0.27749107540315093,-0.1838369061588887,-0.05583709600948146,-0.045463804452938295,-0.1500194383938054,-0.18662747568622706,-0.21680167839961573,-0.17716602459543337,-0.16980129392622495
797,10,220500,137.04322448979593,127.47503401360544,113.36138775510204,0.5038850219394425,1.2244897959183674,39.69900248507698,42.63634506987215,42.51914763841422,0.16386922275516183,-0.38152577375330393,-0.32718360887206877,-0.2768418416897737,-0.3466532590294818,-0.2367978363826415,-0.351281127902777,-0.15331185641276956,-0.3349315794005645,1,-0.383853152153349,-0.5422242181485913,-0.4301835182728855,-0.45716736507029304,-0.3679442153111922,-0.295948847818047,-0.0731188855877968,-0.35936139345996315,-0.3890670724905637,-0.40901749136243126,-0.06556080677976925,-0.42099292008192074,-0.38388509422910627,-0.573098006836833,-0.3514780218693525,-0.3612886504979692,-0.2970833960592713,-0.25873175432769496,-0.3703040957349997,-0.22184490194582585
798,10,147600,112.27530487804879,93.13278455284552,79.15313008130082,0.37722602758648177,1.829268292682927,56.0639240255516,51.46162701717072,54.59552386391167,0.20575223742834184,0.4003778629851592,0.5910903288452053,0.8643851265014697,0.5739153520369513,-0.47107369722551873,0.08958722442408007,0.3344221595197632,-0.02888253552340725,0,-0.5965985311395818,-0.43127944188926776,-0.358545355745653,-0.429314614533681,-0.299876680793731,-0.3017952991752927,-0.17624451139684824,-0.28315441632779287,-0.3379594579215728,-0.31970182859813084,-0.21337662002806956,-0.4688268683081774,-0.3566057958558948,-0.4361760010295928,-0.24472887625897544,-0.25142866020380406,-0.28545645707263506,-0.22204293789062562,-0.3080014921415912,-0.24550108740928078
799,10,216900,179.3515214384509,173.67557399723376,167.26886583679115,0.6839991732161745,0.8033333333333333,33.293179635950516,40.76634807097603,49.893266233525914,0.1553234376968422,-2.330462792057174,-2.053780911781927,-1.7400606381915973,-2.0830684961380617,4.649019066733351,2.940896256931964,1.4828879584926398,3.0998255488432216,1,-0.49840835622285895,-0.5668786128728855,-0.49158765758194195,-0.666062994094883,-0.37841614369849397,-0.36610626410499586,-0.24843244946318424,-0.3678288353635376,-0.482764365867047,-0.4364992337514467,-0.18124274758278688,-0.5286193035909982,-0.5293746855529009,-0.5578844506360284,-0.3657112412840694,-0.4288947983713016,-0.378471968965725,-0.25873175432769496,-0.3827646164536814,-0.2596947986873538
800,10,198900,186.15956259426846,178.83521870286577,142.04500754147813,0.6970159511962856,1.3574660633484164,55.135062327414595,57.553814644693965,47.108140361813895,0.2177181178966694,-1.0926085792958933,-1.1284496100570713,-0.06859601770212993,-1.109094696241896,0.021819116768118096,0.021171200971802584,-0.7089780550693607,0.007375466063651803,1,-0.023822510792031952,-0.35731625771638537,-0.4301835182728855,-0.15078710916756108,-0.299876680793731,-0.03285853674198872,0.02485045893080206,-0.30008930013494184,-0.3890670724905637,-0.3609244421816541,0.030840810556078777,-0.3612004847991,-0.4475367904332664,-0.5274573382344195,-0.27319531508840933,-0.2598794286879706,-0.18081400619290894,-0.1381827860344671,-0.3640738353756589,-0.16980129392622495
801,10,251100,115.97174432497013,107.9926284348865,84.7546833930705,0.4235793518588797,1.075268817204301,39.10511829525191,39.62726280740898,36.62682258652892,0.15335453643674302,0.18070796733434927,0.1439685668700448,0.2568166419785339,0.1601770909957459,-0.07434758647203132,-0.12809984397463925,-0.09312354910959764,-0.11163642763810966,1,-0.7111537352090918,-0.35731625771638537,-0.2971412164365965,-0.429314614533681,-0.1480337191778559,-0.03285853674198872,-0.2020259178491111,-0.19001255538847367,-0.2272262930220925,-0.20977485904206877,-0.18124274758278688,-0.28944956245971504,-0.29295409965173463,-0.39053533242717947,-0.33724480245463556,-0.01480714264714057,-0.18662747568622706,-0.2115604189086058,-0.2706199299855461,-0.1887262422969889
802,10,228600,173.48669291338584,196.7338845144357,171.56359580052492,0.7450159940507437,0.8466666666666667,45.084580836696915,48.23910913086957,43.948702173849874,0.18358899878202337,-1.3866667754501754,-1.8271849546104426,-1.5314731811912305,-1.7488534041073296,2.6101411757814903,3.5003182133973763,3.1741707327468687,3.3896301784283045,0,-0.6620586477507303,-0.35731625771638537,-0.3176092628729487,-0.34575636292384504,-0.221337217888968,-0.14394111252965774,-0.2381198868822791,-0.2154148810991971,-0.1676007426916031,-0.15481137426403777,-0.21337662002806956,-0.4329514071384849,-0.4293505915177921,-0.5578844506360284,-0.23761226655161696,-0.2260763547513044,-0.16918706720627272,-0.14866530501648692,-0.2893107110635687,-0.16033881974084296
803,10,215100,104.21048814504881,99.32036262203626,92.31238493723849,0.39158525139059813,1.2552301255230125,52.268834274760025,50.41356678975846,43.86363158429273,0.1960720172434664,0.5301527893099595,0.8143270930670327,1.051348535136929,0.7637035467111664,-0.1760897294873205,0.37009703648645864,1.0535646239412984,0.2971012790410712,0,-0.5475034436812204,-0.16008109992203234,-0.22550305390936404,-0.526799241411823,-0.12185389820960157,-0.24917723696008107,-0.17624451139684824,-0.28315441632779287,-0.08242138507661825,-0.08610701829149899,-0.20052307104995648,-0.11007225661125275,-0.12927830941246574,-0.05583709600948146,0.03281890232800487,-0.17537174384630508,-0.233135231632772,-0.19059538094456618,-0.04633055704927554,-0.20765119066775287
804,10,171900,105.75376963350786,94.00649214659686,63.56465968586387,0.3698350293809671,1.5706806282722514,56.53938640703271,49.95183921112962,40.9489529057996,0.1978086159770393,-0.24599184831661056,-0.30436447241750963,0.2934382967761849,-0.26016428549715975,-0.9097433747916868,-0.8445400332615556,-0.5061932350935696,-0.8588229967134713,1,-0.2529329189310519,-0.08611791574914997,-0.2664391467820683,0.07203489512533491,-0.1480337191778559,0.07237758768843458,-0.04218119784508138,-0.1476753458706013,-0.15056487116860615,-0.18916355225030715,-0.110548228203165,-0.21769864012033013,-0.10199901103925424,-0.3601082200255706,-0.24472887625897544,-0.1331179014254723,-0.04710420784659222,-0.2115604189086058,-0.16470550387675167,-0.15560758264815197
805,10,223200,144.79995967741937,148.03970430107526,124.94517473118279,0.571318207790428,1.2096774193548387,87.3621668471824,92.99510412548831,75.22157371919342,0.3529650803916807,-0.5834648170609575,-0.5253203013201359,-0.543970762348343,-0.5649056323309488,-1.2430360539750933,-1.3705542501983856,-1.178062210003019,-1.3402472253645938,0,-0.5475034436812204,-0.35731625771638537,-0.39948144861835727,-0.44324098980198706,-0.2946407166000801,-0.10301595302893758,-0.15046310494458537,-0.3424265096528142,-0.42313881553655763,-0.36779487777890796,-0.15553564962656075,-0.38511745891222826,-0.4293505915177921,-0.5883115630376374,-0.33724480245463556,-0.327485576561303,-0.21569482315281766,-0.2115604189086058,-0.2955409714229095,-0.20291995357506187
806,10,203400,183.87001474926254,180.07758112094396,173.58209439528022,0.7075103869570247,1.3274336283185841,65.62098370235454,67.35297019982856,69.83411159681322,0.2629032046974768,-0.49943096867162246,-0.38763959227384975,-0.16553811640965915,-0.38941202819861664,-0.7529527488711709,-0.8971839463991316,-1.1994683785236724,-0.8949132913253024,0,0.07436766412469088,-0.4559338366135619,-0.358545355745653,-0.13686073389925507,-0.33129246595563616,-0.2842559451035555,-0.12468169849232252,-0.28315441632779287,-0.43165675129805614,-0.3609244421816541,-0.16838919860467383,-0.4090344330253566,-0.3566057958558948,-0.26882688282074385,-0.3016617539178432,-0.327485576561303,-0.26801604859268074,-0.201077899926586,-0.357843575016318,-0.21238242776044386
807,10,232200,111.7505684754522,120.06187338501292,113.61076227390181,0.46208076855145147,1.1627906976744187,60.092010036438886,58.79121301044726,55.32838686621352,0.22960665025807228,0.5376287464442048,0.3818034660834359,0.4653255854076949,0.4257691794855305,-0.9285469479568156,-1.040081675703462,-0.8645877943586862,-1.0095215054827615,0,-0.3347580646949876,-0.3326618629920913,-0.10269477529125115,0.4201942768329849,-0.24751703885722234,-0.24917723696008107,-0.1298379797827751,-0.3339590677492397,-0.26129803606808644,-0.15481137426403777,-0.1619624241156173,-0.31336653657284336,-0.17474380670115153,-0.1775455456159171,-0.23761226655161696,-0.30213327110880334,-0.233135231632772,-0.2115604189086058,-0.22700810747016018,-0.1887262422969889
808,10,183600,141.74856209150326,129.35813725490195,125.42986928104575,0.5165014682814303,0.68,61.10610306070706,59.39166255329032,57.99115987946715,0.23339613013906504,-0.3860793050568944,-0.353824535483704,-0.29229346037504617,-0.35983478278916897,-1.178733698057068,-1.1800316213825066,-1.2043994309452248,-1.1811557470641345,0,-0.18747280231990335,-0.4189522445271207,-0.4506515647092377,-0.13686073389925507,-0.3679442153111922,-0.2667165910318183,-0.16077566752549052,-0.3424265096528142,-0.3890670724905637,-0.34718357098714636,-0.09769467922505193,-0.4329514071384849,-0.4020712931445806,-0.46660311343120175,-0.1806793888927492,-0.31058403959296993,-0.3145238045392257,-0.22204293789062562,-0.3516133146569772,-0.22184490194582585
809,11,204462,65.04140622707398,81.69824221615752,112.5310033160196,0.31522237899520517,0.7231270358306189,53.681473042824265,56.10811432005551,62.243422693513224,0.21737721811360172,1.628802484586844,1.041828243561257,0.2687097339588147,1.107704859883141,2.499602856120182,0.8000439402536124,-0.7562074556951344,0.9818948273391568,0,-0.5802335019867947,-0.44360663925141486,-0.4711196111455898,-0.638210243558271,-0.33129246595563616,-0.33687400731876715,-0.10405657333051224,-0.3508939515563887,-0.32944152216007433,-0.058625275902483474,0.030840810556078777,-0.516660816534434,-0.5020953871796894,-0.39053533242717947,0.01858568291328793,-0.34438711352963614,-0.3552180909924525,0.013813739204820246,-0.357843575016318,0.028910663966796653
810,11,814080,67.33381485849057,84.73247346698113,138.4299675707547,0.33296803073552533,0.6625,68.01234279551116,67.46460557229864,68.02595630182093,0.2634090103883389,1.1463747394372132,0.8413696721363241,0.10183765847826569,0.8644180553353277,0.3060635597358474,-0.21451139247185225,-0.9963758525599218,-0.20723297097223004,0,0.6962387719306021,-0.06146352102485583,-0.4199494950547094,0.09988764566194691,0.3127311298634202,-0.2082520774593609,0.33938361764840896,0.038608376008037126,-0.1079751923611137,0.20245127679316388,0.44858115234475354,0.00951261395438878,-0.38388509422910627,0.08108490979775863,0.4028826071106453,0.010545162805359087,-0.3145238045392257,0.26015293528228595,0.45832053205733325,0.33644107499171105
811,11,238920,116.89776494224009,141.54782772476142,157.57167252636867,0.5390784650732217,0.6077348066298343,74.69179394955182,74.23338823928985,68.11378886256959,0.28799940654721623,0.14482468673831617,-0.0034260003876175637,-0.14659735911721397,0.04146085343251017,-1.4663573796814842,-1.4990954316143048,-1.2297783676398908,-1.5206195868865509,0,-0.18747280231990335,-0.40662504716497366,-0.358545355745653,-0.48502011560690506,-0.25275300305087317,-0.2842559451035555,0.06610070925442263,-0.15614278777417578,-0.30388771487557886,0.05817212925083245,0.2172172707387183,-0.3970759459687924,-0.43844369097552927,-0.542670894435224,-0.18779599860010768,-0.14156866990963884,-0.3203372740325438,0.17629278342612742,-0.3391527939382955,0.18031025093290834
812,11,438048,89.38065691431076,112.72989946307254,134.83792872014027,0.42887127188586377,0.6666666666666666,28.851286856622615,29.692433224491733,29.6652258456559,0.11434355676275364,0.5618721841682767,-1.0078841802253722,-2.6319551078364896,-0.8549561016301,6.822664843733627,4.402581659196651,8.397094254930508,4.670893843062023,1,-0.6456936185979433,-0.39429784980282656,-0.5222897272364702,-0.34575636292384504,-0.3470003585365888,-0.3485669100332586,-0.23296360559182652,-0.41016604488141,-0.4061029440135607,-0.40214705576517734,-0.21337662002806956,-0.44490989419504906,-0.5020953871796894,-0.5122437820336151,-0.3728278509914279,-0.37819018746630234,-0.3842854384590431,-0.25349049483668507,-0.3453830542976363,-0.25496356159466277
813,11,805350,159.24647420376235,152.33661761966846,155.29815235611846,0.6039940737187706,0.6353846153846154,47.016649852334865,48.10966451260067,51.00314618511942,0.1884085172734425,-0.5357227474360567,-0.5767901142360468,-0.5678063778875142,-0.5669080998064892,0.520400181675384,0.5700454511092548,0.3930362830013534,0.5422314438747047,0,-0.023822510792031952,-0.11077231047344409,-0.14363086816395546,0.01632939405211092,0.0038092424380191804,-0.0445514394564802,0.6900107453991838,0.25029442359739895,0.5564237970357682,2.387249796719897,1.0591247288051244,-0.16986469189407352,-0.22020930398983735,0.11151202219936755,1.8902540359485653,0.19646206945702324,-0.12849278075304588,2.3461742127042293,-0.1273239417207066,2.7257158068006615
814,11,1431576,69.5024225049875,99.83393267280256,134.10638066019547,0.37591972651777605,0.9519774011299436,58.25766308148601,70.55935729549022,82.83475469400221,0.2649191234429756,1.8972786472503336,0.734884707390072,-0.1011902605475265,0.808741126016867,3.33038226140901,-0.47982247132826217,-1.239712275274971,-0.1873525990458096,0,0.3853032180276465,-0.1477539025598853,-0.06175868241854686,0.2809305241499249,-0.24751703885722234,-0.3602598127477501,-0.23296360559182652,-0.3339590677492397,-0.13352899964560916,-0.19603398784756101,-0.28407113940769146,-0.0981137695546886,-0.14746450832794006,-0.32968110762396163,-0.0668136335750137,-0.31903480807713647,-0.30289686555258943,-0.21680167839961573,-0.19585680567345592,-0.1934574793896799
815,11,291840,101.72797080592105,111.62916324013158,112.54838610197369,0.4297703365341203,0.6736842105263158,52.575523322805935,51.88873758571293,56.54778525581499,0.20461585098349144,1.0298118600829969,0.62116887738562,0.470437142968535,0.6891355697231604,0.7072290722596963,-0.10820900800451794,-0.7270795105300887,-0.016053156595529305,0,0.25438298480534943,-0.3819706524406795,-0.44041754149106155,-0.025449731752807077,-0.3574722869238905,-0.36610626410499586,-0.09890029204005966,-0.35936139345996315,-0.3379594579215728,-0.2922200862091153,0.011560487088909171,-0.3612004847991,-0.46572298934874073,-0.3601082200255706,-0.1379797306485984,-0.41199326140296855,-0.3842854384590431,-0.16963034298052654,-0.3391527939382955,-0.17926376811160694
816,11,1098384,122.32757942577459,151.0691943801075,149.3905355504086,0.5680022349046687,0.5956632653061225,81.65467747136742,69.5635175490349,71.52619905287919,0.2808037193437694,0.3307506222867503,-0.062234019399227083,-0.14020038055640288,0.04427229726056539,-1.0918598386439593,-1.021906163957907,-1.1097568202867676,-1.06156178379068,0,2.545487066195549,0.7767858996011445,0.5727507571083696,2.0078010574198686,0.08234870534278216,0.24192467704856102,1.6490790654233622,1.0292990787262506,1.3145200798091332,3.4590377498915017,2.048848000119831,0.7868142726310586,0.5345179510023471,2.1805556655087734,2.7015475425874307,1.168300445136177,0.4993619245253109,2.89126519976926,0.03466282762215551,2.4181853957757466
